id,season,division,round,localTeam,visitorTeam,localGoals,visitorGoals,date,result,T1PliS,T1PviS,T2PliS,T2PviS,total_punts_loc,total_punts_vis,month,day_of_week,GoalsliS,GoalsviS,local_3streak,visitor_3streak,local_5streak,visitor_5streak,last_1ra_loc,last_1ra_vis,Rk_loc,Rk_vis,last_top6_loc,last_top6_vis
11814,1987-88,1,12,Sporting de Gijon,Sabadell,3,0,1987-11-29,2,0.5333333333333333,0.2777777777777778,0.2222222222222222,0.13333333333333333,13.0,6.0,4,7,12.0,3.0,5.0,1.0,5.0,1.0,1,1,9.0,12.0,0,0
11815,1987-88,1,12,Las Palmas,Valencia,2,1,1987-11-29,2,0.4,0.2222222222222222,0.7222222222222222,0.3333333333333333,10.0,18.0,4,7,11.0,13.0,3.0,5.0,6.0,5.0,1,1,10.0,4.0,0,0
11816,1987-88,1,12,Murcia,Betis,2,0,1987-11-29,2,0.4,0.2222222222222222,0.6111111111111112,0.2,10.0,14.0,4,7,13.0,17.0,1.0,3.0,4.0,4.0,1,1,10.0,8.0,0,0
11817,1987-88,1,12,Osasuna,Atletico de Bilbao,3,1,1987-11-29,2,0.7333333333333333,0.2777777777777778,0.6111111111111112,0.4,16.0,17.0,4,7,10.0,13.0,4.0,3.0,8.0,3.0,1,1,6.0,5.0,0,0
11818,1987-88,1,12,Real Sociedad,Celta de Vigo,3,2,1987-11-29,2,0.5333333333333333,0.5555555555555556,0.7777777777777778,0.3333333333333333,18.0,19.0,4,7,17.0,14.0,7.0,6.0,11.0,10.0,1,1,4.0,3.0,0,0
11819,1987-88,1,12,Real Madrid,Mallorca,3,1,1987-11-29,2,0.8,0.8888888888888888,0.4444444444444444,0.13333333333333333,28.0,10.0,4,7,34.0,16.0,4.0,1.0,10.0,5.0,1,1,1.0,10.0,0,0
11820,1987-88,1,12,Sevilla,Espanol,2,2,1987-11-29,1,0.4,0.5,0.3333333333333333,0.4666666666666667,15.0,13.0,4,7,12.0,9.0,3.0,4.0,6.0,7.0,1,1,7.0,9.0,0,0
11821,1987-88,1,12,Valladolid,Logrones,1,0,1987-11-29,2,0.6,0.3888888888888889,0.2222222222222222,0.26666666666666666,16.0,8.0,4,7,7.0,8.0,4.0,4.0,10.0,6.0,1,1,6.0,11.0,0,0
11822,1987-88,1,13,Cadiz,Espanol,1,1,1987-12-05,1,0.5555555555555556,0.5,0.3333333333333333,0.4444444444444444,19.0,14.0,5,6,17.0,11.0,3.0,2.0,6.0,8.0,1,1,4.0,8.0,0,0
11823,1987-88,1,13,Atletico de Bilbao,Las Palmas,4,1,1987-12-06,2,0.6111111111111112,0.3333333333333333,0.5,0.2222222222222222,17.0,13.0,5,7,14.0,13.0,2.0,6.0,3.0,6.0,1,1,6.0,9.0,0,0
11824,1987-88,1,13,Atletico de Madrid,Osasuna,3,1,1987-12-06,2,0.8333333333333334,0.5,0.7777777777777778,0.2777777777777778,24.0,19.0,5,7,19.0,13.0,4.0,4.0,8.0,10.0,1,1,2.0,4.0,0,0
11825,1987-88,1,13,Barcelona,Murcia,4,1,1987-12-06,2,0.3888888888888889,0.6666666666666666,0.5,0.2222222222222222,19.0,13.0,5,7,15.0,15.0,9.0,3.0,13.0,7.0,1,1,4.0,9.0,0,0
11826,1987-88,1,13,Betis,Real Sociedad,1,3,1987-12-06,0,0.6111111111111112,0.16666666666666666,0.6111111111111112,0.5555555555555556,14.0,21.0,5,7,17.0,20.0,3.0,7.0,4.0,11.0,1,1,8.0,3.0,0,0
11827,1987-88,1,13,Celta de Vigo,Valladolid,1,1,1987-12-06,1,0.7777777777777778,0.2777777777777778,0.6666666666666666,0.3888888888888889,19.0,19.0,5,7,16.0,8.0,3.0,7.0,9.0,10.0,1,1,4.0,4.0,0,0
11828,1987-88,1,13,Logrones,Real Madrid,1,3,1987-12-06,0,0.2222222222222222,0.2222222222222222,0.8333333333333334,0.8888888888888888,8.0,31.0,5,7,8.0,37.0,4.0,6.0,5.0,10.0,1,1,11.0,1.0,0,0
11829,1987-88,1,13,Mallorca,Sporting de Gijon,2,0,1987-12-06,2,0.4444444444444444,0.1111111111111111,0.6111111111111112,0.2777777777777778,10.0,16.0,5,7,17.0,15.0,0.0,7.0,2.0,8.0,1,1,10.0,7.0,0,0
11830,1987-88,1,13,Sabadell,Zaragoza,1,2,1987-12-06,0,0.2222222222222222,0.1111111111111111,0.6111111111111112,0.2777777777777778,6.0,16.0,5,7,3.0,23.0,1.0,3.0,1.0,6.0,1,1,12.0,7.0,0,0
11831,1987-88,1,13,Valencia,Sevilla,1,1,1987-12-06,1,0.7222222222222222,0.2777777777777778,0.3888888888888889,0.5,18.0,16.0,5,7,14.0,14.0,4.0,4.0,5.0,4.0,1,1,5.0,7.0,0,0
11832,1987-88,1,14,Real Sociedad,Barcelona,4,1,1987-12-12,2,0.6111111111111112,0.6190476190476191,0.47619047619047616,0.6666666666666666,24.0,22.0,5,6,23.0,19.0,7.0,9.0,13.0,15.0,1,1,3.0,4.0,0,0
11833,1987-88,1,14,Espanol,Valencia,3,1,1987-12-13,2,0.3333333333333333,0.42857142857142855,0.6666666666666666,0.2777777777777778,15.0,19.0,5,7,12.0,15.0,2.0,4.0,6.0,6.0,1,1,9.0,6.0,0,0
11834,1987-88,1,14,Sporting de Gijon,Logrones,1,0,1987-12-13,2,0.6111111111111112,0.23809523809523808,0.19047619047619047,0.2222222222222222,16.0,8.0,5,7,15.0,9.0,6.0,1.0,8.0,4.0,1,1,8.0,12.0,0,0
11835,1987-88,1,14,Las Palmas,Atletico de Madrid,0,3,1987-12-13,0,0.5,0.19047619047619047,0.8571428571428571,0.5,13.0,27.0,5,7,14.0,22.0,6.0,4.0,6.0,10.0,1,1,11.0,2.0,0,0
11836,1987-88,1,14,Murcia,Cadiz,0,0,1987-12-13,1,0.5,0.19047619047619047,0.5238095238095238,0.5,13.0,20.0,5,7,16.0,18.0,3.0,4.0,4.0,7.0,1,1,11.0,5.0,0,0
11837,1987-88,1,14,Osasuna,Sabadell,0,0,1987-12-13,1,0.7777777777777778,0.23809523809523808,0.19047619047619047,0.1111111111111111,19.0,6.0,5,7,14.0,4.0,3.0,0.0,7.0,1.0,1,1,6.0,13.0,0,0
11838,1987-88,1,14,Real Madrid,Celta de Vigo,2,0,1987-12-13,2,0.8333333333333334,0.9047619047619048,0.7142857142857143,0.2777777777777778,34.0,20.0,5,7,40.0,17.0,9.0,4.0,10.0,7.0,1,1,1.0,5.0,0,0
11839,1987-88,1,14,Sevilla,Atletico de Bilbao,1,1,1987-12-13,1,0.3888888888888889,0.47619047619047616,0.6666666666666666,0.3333333333333333,17.0,20.0,5,7,15.0,18.0,2.0,4.0,5.0,6.0,1,1,7.0,5.0,0,0
11840,1987-88,1,14,Valladolid,Betis,1,0,1987-12-13,2,0.6666666666666666,0.38095238095238093,0.5238095238095238,0.16666666666666666,20.0,14.0,5,7,9.0,18.0,7.0,0.0,8.0,3.0,1,1,5.0,10.0,0,0
11841,1987-88,1,14,Zaragoza,Mallorca,1,0,1987-12-13,2,0.6111111111111112,0.38095238095238093,0.5238095238095238,0.1111111111111111,19.0,13.0,5,7,25.0,19.0,5.0,3.0,6.0,4.0,1,1,6.0,11.0,0,0
11842,1987-88,1,15,Atletico de Bilbao,Espanol,2,0,1987-12-20,2,0.6666666666666666,0.3333333333333333,0.42857142857142855,0.42857142857142855,21.0,18.0,5,7,19.0,15.0,4.0,5.0,6.0,6.0,1,1,6.0,9.0,0,0
11843,1987-88,1,15,Atletico de Madrid,Sevilla,0,1,1987-12-20,0,0.8571428571428571,0.5714285714285714,0.38095238095238093,0.47619047619047616,30.0,18.0,5,7,25.0,16.0,7.0,3.0,10.0,6.0,1,1,2.0,9.0,0,0
11844,1987-88,1,15,Barcelona,Valladolid,2,4,1987-12-20,0,0.47619047619047616,0.5714285714285714,0.7142857142857143,0.38095238095238093,22.0,23.0,5,7,20.0,10.0,6.0,7.0,12.0,11.0,1,1,5.0,4.0,0,0
11845,1987-88,1,15,Betis,Real Madrid,2,1,1987-12-20,2,0.5238095238095238,0.14285714285714285,0.8571428571428571,0.9047619047619048,14.0,37.0,5,7,18.0,42.0,0.0,9.0,3.0,12.0,1,1,10.0,1.0,0,0
11846,1987-88,1,15,Cadiz,Valencia,2,0,1987-12-20,2,0.5238095238095238,0.47619047619047616,0.6666666666666666,0.23809523809523808,21.0,19.0,5,7,18.0,16.0,2.0,1.0,5.0,5.0,1,1,6.0,8.0,0,0
11847,1987-88,1,15,Celta de Vigo,Sporting de Gijon,1,3,1987-12-20,0,0.7142857142857143,0.23809523809523808,0.6666666666666666,0.23809523809523808,20.0,19.0,5,7,17.0,16.0,1.0,6.0,4.0,10.0,1,1,7.0,8.0,0,0
11848,1987-88,1,15,Logrones,Zaragoza,2,1,1987-12-20,2,0.19047619047619047,0.19047619047619047,0.6666666666666666,0.38095238095238093,8.0,22.0,5,7,9.0,26.0,0.0,7.0,4.0,9.0,1,1,12.0,5.0,0,0
11849,1987-88,1,15,Mallorca,Osasuna,2,1,1987-12-20,2,0.5238095238095238,0.09523809523809523,0.7142857142857143,0.23809523809523808,13.0,20.0,5,7,19.0,14.0,3.0,4.0,3.0,5.0,1,1,11.0,7.0,0,0
11850,1987-88,1,15,Murcia,Real Sociedad,1,2,1987-12-20,0,0.47619047619047616,0.19047619047619047,0.6666666666666666,0.6190476190476191,14.0,27.0,5,7,16.0,27.0,4.0,9.0,4.0,13.0,1,1,10.0,3.0,0,0
11851,1987-88,1,15,Sabadell,Las Palmas,2,1,1987-12-20,2,0.19047619047619047,0.14285714285714285,0.42857142857142855,0.19047619047619047,7.0,13.0,5,7,4.0,14.0,1.0,3.0,2.0,6.0,1,1,13.0,11.0,0,0
11852,1987-88,1,16,Real Madrid,Barcelona,2,1,1988-01-02,2,0.8571428571428571,0.7916666666666666,0.4166666666666667,0.5714285714285714,37.0,22.0,6,6,43.0,22.0,6.0,3.0,12.0,9.0,1,1,1.0,5.0,0,0
11853,1987-88,1,16,Espanol,Atletico de Madrid,0,2,1988-01-03,0,0.42857142857142855,0.375,0.75,0.5714285714285714,18.0,30.0,6,7,15.0,25.0,4.0,6.0,5.0,7.0,1,1,9.0,2.0,0,0
11854,1987-88,1,16,Sporting de Gijon,Betis,1,0,1988-01-03,2,0.6666666666666666,0.3333333333333333,0.5833333333333334,0.14285714285714285,22.0,17.0,6,7,19.0,20.0,6.0,3.0,12.0,3.0,1,1,5.0,10.0,0,0
11855,1987-88,1,16,Las Palmas,Mallorca,1,2,1988-01-03,0,0.42857142857142855,0.16666666666666666,0.5833333333333334,0.09523809523809523,13.0,16.0,6,7,15.0,21.0,0.0,6.0,6.0,6.0,1,1,13.0,11.0,0,0
11856,1987-88,1,16,Osasuna,Logrones,2,0,1988-01-03,2,0.7142857142857143,0.20833333333333334,0.2916666666666667,0.19047619047619047,20.0,11.0,6,7,15.0,11.0,1.0,3.0,4.0,4.0,1,1,7.0,14.0,0,0
11857,1987-88,1,16,Real Sociedad,Cadiz,2,1,1988-01-03,2,0.6666666666666666,0.6666666666666666,0.5833333333333334,0.47619047619047616,30.0,24.0,6,7,29.0,20.0,9.0,5.0,13.0,8.0,1,1,2.0,4.0,0,0
11858,1987-88,1,16,Sevilla,Sabadell,2,0,1988-01-03,2,0.38095238095238093,0.5416666666666666,0.2916666666666667,0.14285714285714285,21.0,10.0,6,7,17.0,6.0,5.0,4.0,6.0,4.0,1,1,6.0,15.0,0,0
11859,1987-88,1,16,Valencia,Atletico de Bilbao,1,2,1988-01-03,0,0.6666666666666666,0.20833333333333334,0.7083333333333334,0.3333333333333333,19.0,24.0,6,7,16.0,21.0,1.0,7.0,4.0,8.0,1,1,8.0,4.0,0,0
11860,1987-88,1,16,Valladolid,Murcia,1,0,1988-01-03,2,0.7142857142857143,0.4583333333333333,0.4166666666666667,0.19047619047619047,26.0,14.0,6,7,14.0,17.0,7.0,1.0,13.0,4.0,1,1,3.0,12.0,0,0
11861,1987-88,1,16,Zaragoza,Celta de Vigo,1,1,1988-01-03,1,0.6666666666666666,0.3333333333333333,0.625,0.23809523809523808,22.0,20.0,6,7,27.0,18.0,6.0,1.0,8.0,4.0,1,1,5.0,7.0,0,0
11862,1987-88,1,17,Barcelona,Sporting de Gijon,1,0,1988-01-09,2,0.4166666666666667,0.5,0.7083333333333334,0.3333333333333333,22.0,25.0,6,6,23.0,20.0,0.0,9.0,6.0,12.0,1,1,8.0,5.0,0,0
11863,1987-88,1,17,Atletico de Madrid,Valencia,2,1,1988-01-10,2,0.75,0.625,0.5833333333333334,0.20833333333333334,33.0,19.0,6,7,27.0,17.0,6.0,0.0,10.0,1.0,1,1,2.0,10.0,0,0
11864,1987-88,1,17,Betis,Zaragoza,1,0,1988-01-10,2,0.5833333333333334,0.125,0.625,0.3333333333333333,17.0,23.0,6,7,20.0,28.0,3.0,4.0,3.0,8.0,1,1,12.0,7.0,0,0
11865,1987-88,1,17,Cadiz,Atletico de Bilbao,0,0,1988-01-10,1,0.5833333333333334,0.4166666666666667,0.7083333333333334,0.4166666666666667,24.0,27.0,6,7,21.0,23.0,4.0,7.0,5.0,10.0,1,1,6.0,4.0,0,0
11866,1987-88,1,17,Celta de Vigo,Osasuna,1,0,1988-01-10,2,0.625,0.25,0.75,0.20833333333333334,21.0,23.0,6,7,19.0,17.0,1.0,4.0,2.0,7.0,1,1,9.0,7.0,0,0
11867,1987-88,1,17,Logrones,Las Palmas,1,1,1988-01-10,1,0.2916666666666667,0.16666666666666666,0.375,0.16666666666666666,11.0,13.0,6,7,11.0,16.0,3.0,0.0,3.0,3.0,1,1,15.0,14.0,0,0
11868,1987-88,1,17,Mallorca,Sevilla,1,0,1988-01-10,2,0.5833333333333334,0.20833333333333334,0.4583333333333333,0.5416666666666666,19.0,24.0,6,7,23.0,19.0,6.0,7.0,9.0,9.0,1,1,10.0,6.0,0,0
11869,1987-88,1,17,Murcia,Real Madrid,1,1,1988-01-10,1,0.4166666666666667,0.16666666666666666,0.875,0.7916666666666666,14.0,40.0,6,7,17.0,45.0,1.0,6.0,4.0,12.0,1,1,13.0,1.0,0,0
11870,1987-88,1,17,Real Sociedad,Valladolid,1,0,1988-01-10,2,0.7083333333333334,0.6666666666666666,0.75,0.4583333333333333,33.0,29.0,6,7,31.0,15.0,9.0,9.0,15.0,13.0,1,1,2.0,3.0,0,0
11871,1987-88,1,17,Sabadell,Espanol,2,2,1988-01-10,1,0.2916666666666667,0.125,0.375,0.375,10.0,18.0,6,7,6.0,15.0,4.0,3.0,4.0,5.0,1,1,16.0,11.0,0,0
11872,1987-88,1,18,Las Palmas,Celta de Vigo,2,0,1988-01-16,2,0.375,0.18518518518518517,0.6666666666666666,0.25,14.0,24.0,6,6,17.0,20.0,1.0,4.0,1.0,5.0,1,1,12.0,6.0,0,0
11873,1987-88,1,18,Real Madrid,Real Sociedad,1,0,1988-01-16,2,0.875,0.7407407407407407,0.7407407407407407,0.6666666666666666,41.0,36.0,6,6,46.0,32.0,4.0,9.0,10.0,15.0,1,1,1.0,2.0,0,0
11874,1987-88,1,18,Atletico de Bilbao,Atletico de Madrid,5,1,1988-01-17,2,0.7083333333333334,0.4074074074074074,0.7777777777777778,0.625,28.0,36.0,6,7,23.0,29.0,7.0,6.0,11.0,12.0,1,1,4.0,2.0,0,0
11875,1987-88,1,18,Cadiz,Valladolid,1,0,1988-01-17,2,0.5555555555555556,0.4166666666666667,0.75,0.4074074074074074,25.0,29.0,6,7,21.0,15.0,4.0,6.0,6.0,10.0,1,1,5.0,3.0,0,0
11876,1987-88,1,18,Espanol,Mallorca,3,0,1988-01-17,2,0.375,0.37037037037037035,0.6296296296296297,0.20833333333333334,19.0,22.0,6,7,17.0,24.0,1.0,9.0,5.0,12.0,1,1,10.0,8.0,0,0
11877,1987-88,1,18,Sporting de Gijon,Murcia,1,1,1988-01-17,1,0.7083333333333334,0.2962962962962963,0.4074074074074074,0.16666666666666666,25.0,15.0,6,7,20.0,18.0,6.0,1.0,9.0,2.0,1,1,5.0,11.0,0,0
11878,1987-88,1,18,Osasuna,Betis,1,0,1988-01-17,2,0.75,0.18518518518518517,0.6296296296296297,0.125,23.0,20.0,6,7,17.0,21.0,3.0,6.0,4.0,6.0,1,1,7.0,9.0,0,0
11879,1987-88,1,18,Sevilla,Logrones,2,0,1988-01-17,2,0.4583333333333333,0.48148148148148145,0.2962962962962963,0.16666666666666666,24.0,12.0,6,7,19.0,12.0,6.0,4.0,8.0,4.0,1,1,6.0,13.0,0,0
11880,1987-88,1,18,Valencia,Sabadell,2,1,1988-01-17,2,0.5833333333333334,0.18518518518518517,0.2962962962962963,0.125,19.0,11.0,6,7,18.0,8.0,0.0,4.0,1.0,5.0,1,1,10.0,14.0,0,0
11881,1987-88,1,18,Zaragoza,Barcelona,1,1,1988-01-17,1,0.625,0.2962962962962963,0.48148148148148145,0.5,23.0,25.0,6,7,28.0,24.0,1.0,3.0,7.0,6.0,1,1,7.0,5.0,0,0
11882,1987-88,1,19,Sabadell,Atletico de Bilbao,3,1,1988-01-23,2,0.2962962962962963,0.1111111111111111,0.7407407407407407,0.4074074074074074,11.0,31.0,6,6,9.0,28.0,1.0,7.0,5.0,11.0,1,1,14.0,3.0,0,0
11883,1987-88,1,19,Atletico de Madrid,Cadiz,2,1,1988-01-24,2,0.7777777777777778,0.5555555555555556,0.6,0.4166666666666667,36.0,28.0,6,7,30.0,22.0,6.0,4.0,9.0,8.0,1,1,2.0,5.0,0,0
11884,1987-88,1,19,Barcelona,Osasuna,0,1,1988-01-24,0,0.48148148148148145,0.48148148148148145,0.7777777777777778,0.18518518518518517,26.0,26.0,6,7,25.0,18.0,4.0,6.0,4.0,7.0,1,1,7.0,7.0,0,0
11885,1987-88,1,19,Betis,Las Palmas,1,1,1988-01-24,1,0.6296296296296297,0.1111111111111111,0.4444444444444444,0.18518518518518517,20.0,17.0,6,7,21.0,19.0,3.0,4.0,6.0,4.0,1,1,10.0,11.0,0,0
11886,1987-88,1,19,Celta de Vigo,Sevilla,2,0,1988-01-24,2,0.6666666666666666,0.2222222222222222,0.5185185185185185,0.48148148148148145,24.0,27.0,6,7,20.0,21.0,4.0,6.0,4.0,10.0,1,1,8.0,6.0,0,0
11887,1987-88,1,19,Logrones,Espanol,2,1,1988-01-24,2,0.2962962962962963,0.14814814814814814,0.4444444444444444,0.37037037037037035,12.0,22.0,6,7,12.0,20.0,1.0,4.0,4.0,7.0,1,1,13.0,9.0,0,0
11888,1987-88,1,19,Mallorca,Valencia,2,3,1988-01-24,0,0.6296296296296297,0.18518518518518517,0.6296296296296297,0.18518518518518517,22.0,22.0,6,7,24.0,20.0,6.0,3.0,9.0,3.0,1,1,9.0,9.0,0,0
11889,1987-88,1,19,Murcia,Zaragoza,1,1,1988-01-24,1,0.4074074074074074,0.18518518518518517,0.5925925925925926,0.2962962962962963,16.0,24.0,6,7,19.0,29.0,2.0,2.0,3.0,5.0,1,1,12.0,8.0,0,0
11890,1987-88,1,19,Real Sociedad,Sporting de Gijon,3,0,1988-01-24,2,0.7407407407407407,0.5925925925925926,0.6666666666666666,0.2962962962962963,36.0,26.0,6,7,32.0,21.0,6.0,4.0,12.0,10.0,1,1,2.0,7.0,0,0
11891,1987-88,1,19,Valladolid,Real Madrid,0,2,1988-01-24,0,0.75,0.36666666666666664,0.8888888888888888,0.7407407407407407,29.0,44.0,6,7,15.0,47.0,3.0,7.0,9.0,10.0,1,1,4.0,1.0,0,0
11892,1987-88,1,20,Betis,Sevilla,0,1,1988-01-30,0,0.6,0.1111111111111111,0.5185185185185185,0.43333333333333335,21.0,27.0,6,6,22.0,21.0,4.0,3.0,7.0,9.0,1,1,10.0,6.0,0,0
11893,1987-88,1,20,Barcelona,Las Palmas,1,1,1988-01-31,1,0.43333333333333335,0.48148148148148145,0.4444444444444444,0.2,26.0,18.0,6,7,25.0,20.0,4.0,5.0,4.0,5.0,1,1,7.0,11.0,0,0
11894,1987-88,1,20,Celta de Vigo,Espanol,3,0,1988-01-31,2,0.7,0.2222222222222222,0.4444444444444444,0.3333333333333333,27.0,22.0,6,7,22.0,21.0,6.0,4.0,7.0,4.0,1,1,6.0,9.0,0,0
11895,1987-88,1,20,Logrones,Valencia,2,1,1988-01-31,2,0.36666666666666664,0.14814814814814814,0.6296296296296297,0.26666666666666666,15.0,25.0,6,7,14.0,23.0,4.0,6.0,7.0,6.0,1,1,13.0,8.0,0,0
11896,1987-88,1,20,Mallorca,Atletico de Bilbao,0,1,1988-01-31,0,0.5666666666666667,0.18518518518518517,0.7407407407407407,0.36666666666666664,22.0,31.0,6,7,26.0,29.0,3.0,4.0,9.0,10.0,1,1,9.0,3.0,0,0
11897,1987-88,1,20,Murcia,Osasuna,1,0,1988-01-31,2,0.4,0.18518518518518517,0.7777777777777778,0.26666666666666666,17.0,29.0,6,7,20.0,19.0,3.0,6.0,3.0,9.0,1,1,12.0,4.0,0,0
11898,1987-88,1,20,Real Madrid,Cadiz,4,0,1988-01-31,2,0.8888888888888888,0.7666666666666667,0.6,0.37037037037037035,47.0,28.0,6,7,49.0,23.0,7.0,4.0,10.0,7.0,1,1,1.0,5.0,0,0
11899,1987-88,1,20,Sabadell,Atletico de Madrid,1,1,1988-01-31,1,0.36666666666666664,0.1111111111111111,0.8,0.5555555555555556,14.0,39.0,6,7,12.0,32.0,4.0,6.0,7.0,9.0,1,1,14.0,2.0,0,0
11900,1987-88,1,20,Valladolid,Sporting de Gijon,2,0,1988-01-31,2,0.6666666666666666,0.36666666666666664,0.6666666666666666,0.26666666666666666,29.0,26.0,6,7,15.0,21.0,0.0,1.0,6.0,7.0,1,1,4.0,7.0,0,0
11901,1987-88,1,20,Real Sociedad,Zaragoza,2,1,1988-04-13,2,0.7666666666666667,0.5925925925925926,0.5925925925925926,0.3,39.0,25.0,9,3,35.0,30.0,6.0,2.0,12.0,3.0,1,1,2.0,8.0,0,0
11902,1987-88,1,21,Las Palmas,Murcia,1,0,1988-02-06,2,0.4444444444444444,0.21212121212121213,0.45454545454545453,0.18518518518518517,19.0,20.0,7,6,21.0,21.0,5.0,5.0,6.0,6.0,1,1,15.0,14.0,0,0
11903,1987-88,1,21,Osasuna,Real Sociedad,1,2,1988-02-06,0,0.7777777777777778,0.24242424242424243,0.7878787878787878,0.5925925925925926,29.0,42.0,7,6,19.0,37.0,6.0,6.0,9.0,12.0,1,1,7.0,2.0,0,0
11904,1987-88,1,21,Atletico de Bilbao,Logrones,1,0,1988-02-07,2,0.7407407407407407,0.42424242424242425,0.42424242424242425,0.14814814814814814,34.0,18.0,7,7,30.0,16.0,6.0,6.0,10.0,7.0,1,1,4.0,16.0,0,0
11905,1987-88,1,21,Atletico de Madrid,Mallorca,7,0,1988-02-07,2,0.8,0.5333333333333333,0.5151515151515151,0.18518518518518517,40.0,22.0,7,7,33.0,26.0,4.0,0.0,10.0,6.0,1,1,3.0,12.0,0,0
11906,1987-88,1,21,Cadiz,Sabadell,3,2,1988-02-07,2,0.6,0.3333333333333333,0.36363636363636365,0.1111111111111111,28.0,15.0,7,7,23.0,13.0,3.0,4.0,4.0,5.0,1,1,8.0,17.0,0,0
11907,1987-88,1,21,Espanol,Betis,4,1,1988-02-07,2,0.4444444444444444,0.30303030303030304,0.5454545454545454,0.1111111111111111,22.0,21.0,7,7,21.0,22.0,3.0,1.0,4.0,4.0,1,1,12.0,13.0,0,0
11908,1987-88,1,21,Sporting de Gijon,Real Madrid,1,2,1988-02-07,0,0.6666666666666666,0.24242424242424243,0.9,0.7666666666666667,26.0,50.0,7,7,21.0,53.0,1.0,9.0,4.0,13.0,1,1,10.0,1.0,0,0
11909,1987-88,1,21,Sevilla,Barcelona,1,1,1988-02-07,1,0.5185185185185185,0.48484848484848486,0.42424242424242425,0.48148148148148145,30.0,27.0,7,7,22.0,26.0,6.0,2.0,9.0,5.0,1,1,6.0,9.0,0,0
11910,1987-88,1,21,Valencia,Celta de Vigo,2,0,1988-02-07,2,0.6296296296296297,0.24242424242424243,0.7272727272727273,0.2222222222222222,25.0,30.0,7,7,24.0,25.0,6.0,6.0,6.0,10.0,1,1,11.0,6.0,0,0
11911,1987-88,1,21,Zaragoza,Valladolid,1,1,1988-02-07,1,0.5925925925925926,0.2727272727272727,0.7,0.36666666666666664,25.0,32.0,7,7,31.0,17.0,2.0,3.0,3.0,6.0,1,1,11.0,5.0,0,0
11912,1987-88,1,22,Barcelona,Espanol,3,2,1988-02-10,2,0.42424242424242425,0.4666666666666667,0.5,0.30303030303030304,28.0,25.0,7,3,27.0,25.0,2.0,3.0,6.0,7.0,1,1,9.0,11.0,0,0
11913,1987-88,1,22,Betis,Valencia,2,0,1988-02-10,2,0.5454545454545454,0.1,0.6666666666666666,0.24242424242424243,21.0,28.0,7,3,23.0,26.0,1.0,6.0,4.0,9.0,1,1,13.0,9.0,0,0
11914,1987-88,1,22,Celta de Vigo,Atletico de Bilbao,2,1,1988-02-10,2,0.7272727272727273,0.2,0.7666666666666667,0.42424242424242425,30.0,37.0,7,3,25.0,31.0,6.0,6.0,9.0,10.0,1,1,7.0,4.0,0,0
11915,1987-88,1,22,Sporting de Gijon,Cadiz,3,0,1988-02-10,2,0.6,0.24242424242424243,0.6363636363636364,0.3333333333333333,26.0,31.0,7,3,22.0,26.0,0.0,3.0,1.0,7.0,1,1,10.0,6.0,0,0
11916,1987-88,1,22,Logrones,Atletico de Madrid,0,2,1988-02-10,0,0.42424242424242425,0.13333333333333333,0.8181818181818182,0.5333333333333333,18.0,43.0,7,3,16.0,40.0,6.0,7.0,7.0,10.0,1,1,15.0,3.0,0,0
11917,1987-88,1,22,Murcia,Sevilla,1,0,1988-02-10,2,0.45454545454545453,0.16666666666666666,0.5,0.48484848484848486,20.0,31.0,7,3,21.0,23.0,4.0,4.0,6.0,7.0,1,1,14.0,6.0,0,0
11918,1987-88,1,22,Real Sociedad,Las Palmas,3,2,1988-02-10,2,0.7878787878787878,0.6333333333333333,0.5,0.21212121212121213,45.0,22.0,7,3,39.0,22.0,9.0,5.0,12.0,9.0,1,1,2.0,12.0,0,0
11919,1987-88,1,22,Real Madrid,Zaragoza,2,1,1988-02-10,2,0.9,0.7878787878787878,0.5666666666666667,0.2727272727272727,53.0,26.0,7,3,55.0,32.0,9.0,2.0,13.0,3.0,1,1,1.0,10.0,0,0
11920,1987-88,1,22,Valladolid,Osasuna,3,0,1988-02-10,2,0.7,0.36363636363636365,0.7,0.24242424242424243,33.0,29.0,7,3,18.0,20.0,4.0,3.0,4.0,6.0,1,1,5.0,8.0,0,0
11921,1987-88,1,22,Mallorca,Sabadell,2,0,1988-02-17,2,0.5151515151515151,0.16666666666666666,0.36363636363636365,0.1,22.0,15.0,7,3,26.0,15.0,0.0,4.0,3.0,5.0,1,1,12.0,16.0,0,0
11922,1987-88,1,23,Osasuna,Real Madrid,2,1,1988-02-13,2,0.7,0.2222222222222222,0.9090909090909091,0.7878787878787878,29.0,56.0,7,6,20.0,57.0,0.0,9.0,6.0,15.0,1,1,8.0,1.0,0,0
11923,1987-88,1,23,Atletico de Bilbao,Betis,2,0,1988-02-14,2,0.7666666666666667,0.3888888888888889,0.5833333333333334,0.1,37.0,24.0,7,7,32.0,25.0,6.0,3.0,9.0,4.0,1,1,4.0,12.0,0,0
11924,1987-88,1,23,Atletico de Madrid,Celta de Vigo,2,1,1988-02-14,2,0.8181818181818182,0.5757575757575758,0.75,0.2,46.0,33.0,7,7,42.0,27.0,7.0,6.0,10.0,9.0,1,1,3.0,6.0,0,0
11925,1987-88,1,23,Cadiz,Mallorca,0,0,1988-02-14,1,0.6363636363636364,0.30303030303030304,0.5555555555555556,0.16666666666666666,31.0,25.0,7,7,26.0,28.0,3.0,3.0,6.0,3.0,1,1,7.0,11.0,0,0
